"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Duel for Dominance","mid","Near Mint","English","","","2026-07-01 16:48:42.733000","184","False","False",""
"1","1","Duelcraft Trainer","mid","Near Mint","English","","","2026-05-13 15:58:01.147000","16","False","False",""
"2","2","Duelist of Deep Faith","one","Near Mint","English","","","2023-03-18 02:03:43.003000","9","False","False",""
"1","1","Duelist's Heritage","mkc","Near Mint","English","","","2025-05-21 04:37:26.150000","60","False","False",""
"1","1","Duelist's Heritage","tle","Near Mint","English","","","2025-12-11 00:19:20.563000","153","False","False",""
"1","1","Dukhara Scavenger","plst","Near Mint","English","","","2022-02-26 17:11:20.107000","KLD-77","False","False",""
"1","1","Dundoolin Weaver","ecl","Near Mint","English","","","2026-02-14 07:27:25.660000","175","False","False",""
"2","2","Dune Mover","one","Near Mint","English","","","2023-03-18 02:10:49.600000","226","False","False",""
"1","1","Dúnedain Blade","ltr","Near Mint","English","","","2023-10-16 20:05:45.273000","6","False","False",""
"1","1","Dungeon Map","afr","Near Mint","English","","","2024-11-09 18:25:00.647000","242","False","False",""
"1","1","Dungeoneer's Pack","clb","Near Mint","English","","","2025-07-23 02:16:35.590000","312","False","False",""
"2","2","Dunland Crebain","ltr","Near Mint","English","","","2023-10-16 20:17:46.050000","82","False","False",""
"1","1","Dunland Crebain","ltr","Near Mint","English","foil","","2023-06-19 00:27:56.247000","411","False","False",""
"1","1","Dunland Crebain","ltr","Near Mint","English","","","2023-06-19 00:33:18.830000","411","False","False",""
"1","1","Duplicant","c21","Near Mint","English","","","2022-02-26 05:54:48.687000","242","False","False",""
"1","1","Duplicant","2xm","Near Mint","English","","","2022-04-28 04:18:31.403000","249","False","False",""
"4","4","Duress","dmr","Near Mint","English","","","2023-01-13 23:15:09.887000","81","False","False",""
"1","1","Duress","dmr","Near Mint","English","","","2023-01-13 21:55:09.720000","303","False","False",""
"1","1","Duress","mid","Near Mint","English","","","2022-02-27 23:05:32.223000","98","False","False",""
"1","1","Duress","one","Near Mint","English","","","2023-03-17 23:17:41.190000","92","False","False",""
"1","1","Dusk // Dawn","drc","Near Mint","English","","","2025-02-14 23:22:25.257000","65","False","False",""
"1","1","Dusk // Dawn","ncc","Near Mint","English","","","2022-04-30 17:10:30.673000","198","False","False",""
"1","1","Dusk // Dawn","akh","Near Mint","English","","","2022-04-28 05:02:33.417000","210","False","False",""
"1","1","Dusk // Dawn","c19","Near Mint","English","","","2022-04-24 21:41:35.387000","63","False","False",""
"1","1","Dusk Legion Zealot","rix","Near Mint","English","","","2026-07-07 03:50:27.280000","70","False","False",""
"1","1","Dusk Mangler","clb","Near Mint","English","","","2023-12-24 21:19:19.377000","751","False","False",""
"1","1","Dusk Mangler","snc","Near Mint","English","","","2022-04-24 20:13:13.820000","77","False","False",""
"1","1","Dusk Rose Reliquary","lci","Near Mint","English","foil","","2023-11-25 07:41:54.587000","10","False","False",""
"4","4","Duskhunter Bat","m12","Near Mint","English","","","2022-02-26 17:31:15.667000","97","False","False",""
"1","1","Duskmantle Guildmage","gtc","Near Mint","English","","","2023-12-24 21:24:01.217000","158","False","False",""
"1","1","Duskshell Crawler","clu","Near Mint","English","","","2024-12-05 15:37:38.633000","161","False","False",""
"1","1","Duskshell Crawler","fic","Near Mint","English","","","2025-07-15 02:12:26.483000","301","False","False",""
"1","1","Duskwatch Recruiter // Krallenhorde Howler","soi","Near Mint","English","foil","","2026-05-23 04:06:24.750000","203","False","False",""
"3","3","Dusyut Earthcarver","tdm","Near Mint","English","","","2025-04-06 17:23:46.457000","141","False","False",""
"3","3","Dutiful Attendant","jmp","Near Mint","English","","","2023-01-22 16:58:40.830000","226","False","False",""
"1","1","Dutiful Griffin","woe","Near Mint","English","","","2023-09-03 04:19:15.660000","11","False","False",""
"1","1","Dutiful Knowledge Seeker","tle","Near Mint","English","","","2025-12-04 16:30:40.737000","92","False","False",""
"1","1","Dutiful Return","ktk","Near Mint","English","","","2022-04-27 05:53:12.170000","71","False","False",""
"1","1","Duty Beyond Death","soa","Near Mint","English","","","2026-04-20 01:49:15.083000","4","False","False",""
"1","1","Dwarfhold Champion","afr","Near Mint","English","","","2022-02-27 05:13:27.407000","14","False","False",""
"8","8","Dwarven Castle Guard","fin","Near Mint","English","","","2025-07-19 05:54:07.103000","18","False","False",""
"1","1","Dwarven Castle Guard","fin","Near Mint","Japanese","","","2026-06-19 22:19:16.813000","18","False","False",""
"3","3","Dwarven Forge-Chanter","bro","Near Mint","English","","","2023-12-06 16:28:44.293000","131","False","False",""
"1","1","Dwarven Lightsmith","bbd","Near Mint","English","","","2022-02-27 04:02:22.397000","27","False","False",""
"1","1","Dwarven Mine","eld","Near Mint","English","","","2023-04-18 06:13:07.787000","243","False","False",""
"3","3","Dwarven Shortsword","hob","Near Mint","English","","","2026-08-10 05:28:34.847000","10","False","False",""
"1","1","Dwynen, Gilt-Leaf Daen","ori","Near Mint","English","","","2022-10-14 16:42:31.067000","172","False","False",""
"1","1","Dwynen's Elite","fdn","Near Mint","English","","","2025-08-31 05:12:04.947000","218","False","False",""
"1","1","Dynaheir, Invoker Adept","clb","Near Mint","English","etched","","2024-11-09 18:25:00.647000","532","False","False",""
"1","1","Dynamite Diver","dft","Near Mint","English","","","2025-02-09 03:05:19.633000","123","False","False",""
"1","1","Eager Construct","bbd","Near Mint","English","","","2022-02-26 05:32:29.760000","234","False","False",""
"1","1","Eagles of the North","ltr","Near Mint","English","","","2023-12-12 16:02:58.867000","7","False","False",""
"1","1","Eagle's Rescue","hob","Near Mint","English","foil","","2026-08-10 05:15:43.407000","155","False","False",""
"1","1","Earth Elemental","plst","Near Mint","English","","","2022-02-26 23:01:16.373000","BBD-174","False","False",""
"1","1","Earth Kingdom","jtla","Near Mint","English","","","2025-12-09 16:29:06.350000","40","False","False",""
"1","1","Earth Kingdom General","tla","Near Mint","English","","","2025-12-27 05:31:50.227000","173","False","False",""
"2","2","Earth Kingdom Soldier","tla","Near Mint","English","","","2025-12-09 16:30:56.033000","216","False","False",""
"1","1","Earth Rumble","tla","Near Mint","English","","","2025-12-27 05:43:00.023000","174","False","False",""
"3","3","Earth Rumble Wrestlers","tla","Near Mint","English","","","2025-11-29 06:49:26.173000","218","False","False",""
"3","3","Earth Village Ruffians","tla","Near Mint","English","","","2025-12-27 05:36:04.477000","219","False","False",""
"1","1","Earthbender Ascension","tla","Near Mint","English","","","2025-12-27 05:34:27.400000","175","False","False",""
"3","3","Earthbending Lesson","tla","Near Mint","English","","","2025-12-27 05:33:18.697000","176","False","False",""
"1","1","Earthbind","3ed","Near Mint","English","","","2025-10-15 01:37:20.747000","147","False","False",""
"1","1","Earth-Cult Elemental","afr","Near Mint","English","","","2022-02-27 00:04:02.863000","141","False","False",""
"1","1","Earthquake","ltc","Near Mint","English","","","2023-07-19 04:44:39.310000","214","False","False",""
"1","1","Earth's Mightiest Heroes","msh","Near Mint","English","","","2026-06-21 06:53:57.423000","165","False","False",""
"1","1","Earthshaker Dreadmaw","lci","Near Mint","English","","","2023-11-25 07:29:07.960000","183","False","False",""
"1","1","Earthshaker Dreadmaw","lci","Near Mint","English","","","2023-11-11 04:38:37.340000","325","False","False",""
"3","3","Easterling Vanguard","ltr","Near Mint","English","","","2023-10-16 20:13:59.363000","83","False","False",""
"1","1","Eastfarthing Farmer","ltr","Near Mint","English","","","2023-10-16 20:05:21.353000","8","False","False",""
"1","1","East-Mark Cavalier","ltr","Near Mint","English","","","2023-10-16 20:05:10.937000","9","False","False",""
"1","1","Eaten Alive","mid","Near Mint","English","","","2022-02-26 17:46:25.940000","99","False","False",""
"1","1","Eaten Alive","inr","Near Mint","English","","","2025-01-18 07:10:23.163000","106","False","False",""
"3","3","Eaten Alive","fdn","Near Mint","English","","","2024-11-09 07:31:26.223000","172","False","False",""
"1","1","Eaten by Piranhas","lci","Near Mint","English","foil","","2023-11-25 07:35:31.080000","54","False","False",""
"1","1","Eater of Hope","mic","Near Mint","English","","","2022-02-26 17:49:25.607000","115","False","False",""
"1","1","Eccentric Farmer","mid","Near Mint","English","","","2022-02-27 23:30:40.947000","185","False","False",""
"1","1","Eccentric Farmer","mid","Near Mint","English","foil","","2022-02-27 23:39:01.017000","185","False","False",""
"1","1","Eccentric Pestfinder // Turn Stones","soc","Near Mint","English","","","2026-04-27 02:49:00.863000","46","False","False",""
"1","1","Echo Inspector","snc","Near Mint","English","","","2022-04-24 20:22:57.193000","40","False","False",""
"3","3","Echo of Dusk","lci","Near Mint","English","","","2023-11-11 04:59:56.113000","104","False","False",""
"1","1","Echo Storm","c18","Near Mint","English","","","2023-04-27 21:31:09.117000","7","False","False",""
"2","2","Echo, Perceptive Prodigy","msh","Near Mint","English","","","2026-06-21 06:42:12.197000","51","False","False",""
"1","1","Echoing Deeps","lci","Near Mint","English","","","2024-06-27 03:57:54.313000","271","False","False",""
"1","1","Echoing Return","mh2","Near Mint","English","foil","","2022-02-26 17:56:49.793000","83","False","False",""
"3","3","Echoing Return","mh2","Near Mint","English","","","2026-08-24 16:58:58.860000","83","False","False",""
"2","2","Eclipsed Boggart","ecl","Near Mint","English","","","2026-02-14 07:32:02.547000","217","False","False",""
"1","1","Eclipsed Flamekin","ecl","Near Mint","English","","","2026-01-18 04:17:03.697000","219","False","False",""
"1","1","Eclipsed Realms","ecl","Near Mint","English","","","2026-01-18 04:19:16.667000","263","False","False",""
"1","1","Ecstatic Awakener // Awoken Demon","mid","Near Mint","English","","","2022-02-27 23:05:42.103000","100","False","False",""
"1","1","Ecstatic Awakener // Awoken Demon","inr","Near Mint","English","","","2025-01-18 07:14:01.387000","107","False","False",""
"1","1","Ecstatic Electromancer","clu","Near Mint","English","","","2026-08-16 03:19:11.843000","31","False","False",""
"1","1","Eddymurk Crab","blb","Near Mint","English","","","2024-07-29 03:16:53.603000","48","False","False",""
"2","2","Eden, Seat of the Sanctum","fin","Near Mint","English","","","2025-07-19 05:56:50.177000","277","False","False",""
"1","1","Edgar, King of Figaro","fin","Near Mint","English","","","2025-06-08 23:52:03.510000","51","False","False",""
"1","1","Edgar, Master Machinist","fic","Near Mint","English","","","2025-07-09 00:51:20.923000","80","False","False",""
"1","1","Edgar's Awakening","vow","Near Mint","English","","","2022-04-27 05:42:03.417000","110","False","False",""
"1","1","Edge of Autumn","fut","Near Mint","English","","","2022-02-26 01:40:42.177000","144","False","False",""
"2","2","Edge Rover","eoe","Near Mint","English","","","2025-07-28 00:50:27.677000","179","False","False",""
"1","1","Edgewall Inn","woe","Near Mint","English","","","2023-09-03 04:19:34.467000","255","False","False",""
"1","1","Edgewall Pack","woe","Near Mint","English","","","2024-03-31 02:28:32.330000","126","False","False",""
"1","1","Eel Umbra","plst","Near Mint","English","","","2022-02-27 20:29:37.820000","C18-89","False","False",""
"1","1","Eel Umbra","afc","Near Mint","English","","","2022-02-27 20:15:39.090000","83","False","False",""
"1","1","Eel Umbra","c18","Near Mint","English","","","2022-02-27 18:51:12.927000","89","False","False",""
"1","1","Eel Umbra","2x2","Near Mint","English","","","2022-07-24 14:43:33.083000","48","False","False",""
"1","1","Eel-Hounds","tle","Near Mint","English","","","2025-12-12 05:27:06.967000","250","False","False",""
"1","1","Eerie Gravestone","spm","Near Mint","English","","","2025-09-20 07:20:26.820000","163","False","False",""
"3","3","Eerie Soultender","dmu","Near Mint","English","","","2023-12-08 17:21:53.023000","92","False","False",""
"1","1","Eerie Ultimatum","iko","Near Mint","English","","","2024-11-09 18:25:00.647000","184","False","False",""
"1","1","Efficient Construction","aer","Near Mint","English","","","2022-04-28 02:07:40.797000","33","False","False",""
"2","2","Efflorescence","sos","Near Mint","English","","","2026-04-20 01:59:15.800000","144","False","False",""
"1","1","Efreet Weaponmaster","ktk","Near Mint","English","","","2022-02-26 05:03:23.050000","175","False","False",""
"1","1","Ego Drain","woe","Near Mint","English","","","2023-09-03 04:26:38.367000","86","False","False",""
"1","1","Eidolon of Rhetoric","j22","Near Mint","English","","","2024-11-09 18:25:00.647000","54","False","False",""
"1","1","Eiganjo Exemplar","neo","Near Mint","English","foil","","2022-02-27 22:18:57.847000","309","False","False",""
"1","1","Eiganjo Uprising","neo","Near Mint","English","","","2022-04-24 20:38:33.750000","217","False","False",""
"1","1","Eiganjo Uprising","neo","Near Mint","English","","","2022-04-27 05:27:50.560000","396","False","False",""
"3","3","Eject","fin","Near Mint","English","","","2025-06-08 23:38:10.217000","52","False","False",""
"1","1","Elas il-Kor, Sadistic Pilgrim","dmu","Near Mint","English","","","2024-11-09 18:25:00.647000","198","False","False",""
"1","1","Elder Brain","clb","Near Mint","English","foil","","2024-11-09 18:25:23.097000","125","False","False",""
"1","1","Elder Deep-Fiend","emn","Near Mint","English","","","2022-02-27 21:15:19.177000","5","False","False",""
"1","1","Elder Deep-Fiend","cmr","Near Mint","English","","","2022-02-27 19:42:12.237000","368","False","False",""
"2","2","Elder Gargaroth","drc","Near Mint","English","","","2025-04-13 02:38:18.500000","111","False","False",""
"1","1","Elderfang Ritualist","khm","Near Mint","English","","","2022-10-14 16:42:31.067000","385","False","False",""
"1","1","Elderwood Scion","c18","Near Mint","English","","","2022-02-27 23:54:26.030000","177","False","False",""
